Res DU,Res BE,Res FR,Res GB,
117263.4616,20527.96251,47247.56,58144.12779,
112034.7006,19694.8868,41298.15,54384.55705,
100067.8114,18575.87781,28939.48,53591.04595,
85606.15348,16998.30932,23930.22,49886.49461,
68004.62589,15482.17665,19202.88,45276.37347,
54713.81075,13453.93569,14171.49,42858.18516,
37940.50762,12987.9358,11586.94,40776.54221,
31737.05167,12422.14295,9125.20,38826.50319,
10631.93418,12298.8847,4186.30,37090.65229,
-2890.834139,10669.60077,7732.49,35583.89664,
-31272.10587,7970.285232,15027.60,29768.71318,
-78599.55924,5066.926944,19671.82,24531.01073,
-114592.3471,1575.263299,-2031.94,17538.30558,
-128458.6756,-1596.477439,-32978.19,14896.67176,
-155417.5317,-4537.748072,-59715.68,-1403.742018,
-161766.5622,-1524.573545,-67893.42,-8184.042457,
-168744.5347,-1356.892731,-67049.97,-13186.31197,
-164265.1108,-707.5909358,-63341.92,-16761.13927,
-154726.7049,1597.765913,-61618.11,-27460.44818,
-131510.9262,6097.104018,-57140.22,-11878.05471,
-100601.9068,6983.39039,-41157.64,-5882.169862,
-68837.7133,5725.06597,-19002.07,2394.927123,
-49194.48632,4627.479797,9184.90,9137.710848,
-37551.0355,5458.648267,34441.67,15609.63369,
-39085.3873,3601.146754,44508.67,27291.0516,
-36822.71629,6303.746311,44515.61,31575.3012,
-35409.85242,5227.295252,33765.87,35016.26941,
-39178.07047,4953.637487,28880.14,31784.59514,
-36915.23606,-2082.946251,28650.94,26669.02613,
-32445.9969,-5690.797584,23674.26,37040.02469,
-21313.86225,-963.5756569,16564.23,24094.15186,
-10276.76544,1785.00431,16898.00,17329.24793,
-12069.26715,2287.496781,25727.20,14473.09361,
-9367.208704,1205.653444,26501.06,10562.96891,
-11373.09541,1964.485469,27572.14,5883.603167,
-17380.53929,-3599.187293,15550.74,-4626.393544,
-28449.6954,-8243.297689,-12662.14,-9177.531689,
-24592.56449,-6937.068775,-30561.78,-16865.31632,
-13496.37358,-9209.465707,-46513.37,-22131.02374,
-8385.66155,-11210.16311,-56581.27,-30673.92423,
-10684.68266,-14316.36608,-63386.28,-38224.56163,
-6580.990301,-15058.1307,-67524.97,-40242.71386,
-2198.029027,-17418.29424,-67885.31,-39130.92935,
12270.73363,-16774.48385,-59778.66,-39746.14059,
28979.29815,-14020.00448,-38698.90,-29781.97494,
56458.35781,-13266.28766,-14327.19,-16293.01579,
76696.89235,-12744.48045,11732.95,-1848.164447,
92794.54557,-10662.52709,34171.19,8575.557007,
94822.98656,-8917.343238,41268.16,17560.85561,
97236.22866,-5527.042498,45997.53,18001.41807,
91596.94578,-2764.32964,37865.70,23009.55272,
84144.2396,-435.3997396,33989.11,20046.92706,
75005.29522,1855.235768,38281.26,19874.29278,
66315.60775,2487.242644,40346.13,19027.55341,
64477.11633,1725.765817,41446.90,18795.92489,
56705.03351,135.0426647,42816.89,19655.69353,
43548.52915,2248.025332,46561.20,23250.07018,
40205.20028,4304.459651,41501.97,24729.37221,
41443.96071,4706.203259,48283.23,26510.96436,
54379.76594,4076.081212,51790.98,30618.14124,
57120.43899,3263.498268,31789.44,33012.27376,
44240.80848,1688.490357,12693.84,21129.10167,
36850.9205,1852.056971,-1248.76,8691.679974,
39180.92298,2224.564894,-13109.87,-1493.532659,
42335.89107,3729.592603,-14172.55,-2227.401959,
35971.68349,5418.435817,-12897.24,2207.224251,
23435.50157,5827.61771,-9799.97,4328.918462,
7073.108367,4313.460104,-310.52,11053.89728,
14905.06999,4979.446147,14385.03,17855.81934,
28159.7134,10073.31548,41981.90,30714.88779,
49605.86333,12920.8031,70126.82,43439.61614,
65668.67228,13426.78092,87549.93,48079.13112,
66253.91204,12030.74719,86657.64,48508.19264,
66891.86078,11489.04603,78979.88,47354.15521,
64576.14713,10030.90962,68615.44,45885.01387,
76169.47181,7782.010992,59184.33,43280.91483,
79019.53059,9648.017163,55605.48,42802.79247,
69083.06007,9723.375567,54009.43,40517.67526,
56118.73085,11375.64504,53622.00,39428.01577,
54078.09879,11877.54699,54016.80,37895.51937,
55513.5342,12886.73683,52247.28,36633.90062,
48610.67374,13446.00718,54916.55,37738.51313,
54908.36399,13225.15585,67624.47,42774.99699,
59367.67119,13127.51954,77048.13,46758.81076,
53780.44271,9810.800026,62337.97,45486.31268,
37739.1026,4479.133177,34835.54,39383.21176,
16508.74228,-889.4385519,7530.98,29695.24629,
4522.3968,-3698.467084,-5472.88,16213.42208,
6100.214938,-3626.769056,-1344.56,11158.064,
11037.69935,-3238.060144,983.09,6908.861351,
11379.75689,-1679.774804,9094.71,6550.346192,
19156.39112,696.136177,19412.23,14750.41268,
32753.87223,3581.761693,34093.88,23602.42252,
59639.99063,8805.513505,63985.15,37443.37722,
82182.22303,13301.27766,89014.82,46512.53714,
89767.11069,16215.04789,99927.21,53893.84681,
91752.19473,17245.44622,93570.26,57562.8468,
90653.55626,16245.12398,84539.31,57075.95159,
90386.29285,14684.94059,73994.17,54770.96906,
86224.30089,14333.85221,67362.39,50578.22371,
75738.1836,15561.6186,63510.28,48944.96285,
63116.86895,16159.68394,60018.40,47429.50232,
51830.2017,16735.99118,60343.09,46533.79091,
51093.7077,16450.22769,60515.71,46754.12679,
49772.72061,16243.24518,62760.44,46687.06996,
48305.47582,16119.32087,66217.80,48063.60721,
47515.3626,15872.43517,75940.93,51246.75821,
45755.43273,15603.03594,81088.84,53695.01904,
29612.80593,12326.51583,71404.48,53036.7727,
4506.022764,8270.968324,54699.72,41560.50956,
-14254.27104,4329.575598,31572.20,28425.6381,
-27223.14538,1836.39901,12638.15,15740.15762,
-23160.31141,523.5758579,8672.07,12698.72866,
-14011.5571,528.9757491,10820.26,10984.7013,
185.796721,1955.195696,20025.84,10442.96617,
16900.27838,3751.801576,26845.75,19701.31296,
49179.56144,7059.961644,41296.31,29931.00196,
95511.72159,12634.7336,69169.02,42079.62026,
126835.0254,18138.67413,89621.15,52191.69767,
139211.1398,20444.80915,98599.45,57389.17468,
137267.8324,20545.9025,93465.95,61291.98306,
136759.6398,19627.7934,89837.46,61291.57791,
133740.9633,19028.34615,83048.43,59193.48979,
123671.7986,17215.6634,75502.84,55949.57766,
111356.6157,16306.57575,66137.37,52471.98993,
99275.06166,15575.09599,54911.21,47726.90436,
90654.22093,15574.37044,54617.54,44524.27003,
86858.09593,15477.76752,55777.06,42342.24812,
84072.45242,14773.75494,60214.92,41458.1994,
83137.58141,14897.6859,62604.47,43139.06169,
87825.18933,15788.42601,77174.59,46444.3015,
81440.76852,14719.00946,92242.18,45490.85325,
59895.34913,10723.94211,84481.22,40828.26636,
27111.69438,5576.648897,56855.63,20400.71559,
8782.259777,946.3524899,31503.07,5220.356655,
3071.683063,-1686.751319,16563.33,-5378.914454,
5622.88684,-2370.328848,16632.30,-10795.39449,
12499.44254,-1919.232428,17905.75,-14379.98291,
23339.84717,-557.9544504,24395.80,-14617.99369,
33259.17283,2548.098421,33835.49,-7655.692883,
56141.36029,6843.949322,49847.91,855.5906639,
94251.93847,13833.89536,78029.46,14859.91523,
126902.3089,18637.45818,99870.84,29091.07774,
142577.6488,21905.16913,105892.55,37590.05791,
145899.7784,22719.63351,100314.86,42548.34419,
145733.7726,21065.80308,88446.63,41880.92698,
137889.8222,19177.5499,70351.49,41695.86219,
130480.1519,16552.54371,59360.09,35958.27516,
123029.0252,14066.95622,53042.82,29627.67861,
113804.7629,12970.93983,46184.81,23041.01511,
106774.4247,12757.14605,40145.64,20822.49976,
102907.7316,13161.26825,44168.69,23351.2806,
98977.28151,14079.15968,51133.10,22363.55318,
91817.19602,14439.95722,52539.36,24072.71356,
84258.36547,14532.77426,59654.68,27084.59454,
73160.25272,12958.95713,73130.20,27804.18846,
50473.52267,9295.757819,64176.94,23456.46878,
22340.46497,4346.530862,39084.07,7831.586629,
3444.952545,148.5685907,18119.48,-6212.339094,
-254.5681856,-1945.413207,5357.97,-14372.88469,
8144.307998,-2488.914563,3785.05,-19918.86873,
22392.50907,-1672.928944,5469.97,-21965.35485,
37482.77207,83.36700049,12207.04,-19772.94739,
55630.67522,3401.39383,24405.82,-13797.79653,
78590.20437,7527.234956,37440.96,-7665.128731,
109862.0484,12983.59447,61041.28,5891.121995,
133785.6382,17813.82199,84505.60,18067.42321,
144431.1229,20198.04614,98786.66,24845.42854,
143220.6547,21186.54165,97194.48,33453.01814,
139353.9772,19041.46809,93862.40,34022.36594,
132175.8724,17860.43155,88037.22,37371.41314,
126093.4767,18187.82926,87014.98,37288.37605,
112987.2037,17760.18598,77896.57,35538.53904,
100981.7574,16578.15059,65999.64,29825.8329,
96602.06126,16246.57701,62736.36,27842.35714,
90288.20911,15551.17693,68199.45,28458.25374,
86896.30187,15187.83437,66497.78,31908.07112,
80108.0385,14093.9133,60809.13,35948.65415,
65162.16814,11768.36083,59122.67,33928.07643,
48009.92794,8107.235407,54931.96,29737.34991,
26994.4548,3861.105303,46856.01,23640.01685,
7917.723131,334.6326937,33748.60,17045.14455,
-9741.04664,-2314.43737,22923.73,10588.03767,
-19702.73937,-3900.529868,11351.38,5923.915583,
-22020.85381,-3870.776342,829.51,227.2703089,
-13647.05768,-2563.066716,-5480.84,-1381.570158,
-3147.219916,-202.2495199,-10760.02,-520.6970008,
15394.97908,3108.215471,-10073.04,7478.217465,
43614.90975,6246.353056,-9131.31,12540.05531,
73513.12028,12245.34519,-648.43,18420.63579,
101342.0515,16227.69403,18303.17,25313.28313,
113631.2898,17578.62549,30409.96,33512.42728,
113267.6952,16910.68886,34066.44,38133.51686,
110604.5279,15936.75725,42720.37,38944.63083,
103571.2005,10033.66355,41592.86,33892.33934,
102862.9644,7669.578478,38248.75,32553.01472,
104951.2671,8458.507198,39782.09,33620.45748,
101363.3789,7007.303184,34861.07,36660.81754,
99843.25028,1622.30902,34142.81,32008.52473,
98136.88466,-282.7557091,35197.43,28660.56202,
97293.02116,-475.1767745,37477.67,25220.42598,
88768.38544,3190.315685,37914.86,20483.60193,
67506.34209,452.8972222,36881.96,11452.22244,
41392.81237,-1618.614713,28349.18,9475.547002,
12726.34093,-8536.143237,5454.64,7032.842099,
-8982.71487,-12785.26992,-12780.46,-4443.18579,
-23705.93672,-13937.94643,-24331.21,-6670.096174,
-27363.23912,-15004.99362,-27946.54,7.316903828,
-27669.34283,-15785.05292,-32629.59,5061.398101,
-23043.04937,-13073.32282,-33925.82,5185.453551,
-22553.07864,-12800.05091,-27122.20,960.8815566,
-24495.01105,-16344.35978,-18922.09,7017.242141,
-9377.022811,-15214.38666,-3439.88,12073.442,
3648.820921,-12701.69781,20094.75,17314.43079,
17279.52302,-5517.41165,48973.47,23306.01774,
40225.21859,1684.851886,71178.92,34945.80148,
61197.58437,4814.810985,75636.64,41606.65379,
67426.20271,7445.105308,75446.44,43671.26631,
63809.83897,10659.34418,69699.05,41500.43891,
54838.09422,12810.80568,65716.50,40369.06183,
49590.98715,13876.5011,64731.75,41389.08692,
40119.29017,13920.96869,61729.08,40181.57425,
32539.39679,14269.7934,63211.72,44120.90032,
29817.95584,14641.82389,64019.91,40404.72875,
24573.40201,14912.34676,62795.96,41212.6535,
24033.77796,14639.67901,64464.23,41086.30988,
26426.28381,14139.75107,72792.20,43131.74431,
26713.85114,12212.70948,74083.44,42999.72805,
14033.94489,8883.834227,57041.88,44934.31701,
-5279.042147,3887.152926,35546.90,29647.08231,
-20308.18394,660.465899,17015.13,20677.45173,
-24251.77605,795.3872813,6604.14,18906.70325,
-19476.57771,1477.48306,4604.96,21889.51634,
-13692.53865,2636.059162,10220.64,21576.5267,
-4398.207545,3641.765531,19898.49,16773.63975,
11145.82007,6145.420899,32152.04,22785.53959,
44991.24623,9889.353015,49775.46,31411.29886,
90916.83784,15178.43224,76819.18,43636.07879,
126102.7926,19864.54224,93933.16,51793.12235,
142661.4943,22751.77912,92311.23,56860.66487,
142958.8571,23276.62613,84431.56,59912.21468,
134960.1588,22206.42063,67990.77,61766.36352,
123066.3317,20584.79011,52387.59,58598.32964,
113534.8025,19366.54322,42111.67,55178.89636,
101681.1377,18709.30554,34647.14,51421.98783,
92784.49648,17791.72598,29800.75,46649.32252,
88232.98214,17561.03769,29040.59,45252.86362,
82262.69821,17164.50496,31255.29,44038.60079,
77084.77659,16729.59303,37228.69,43686.78517,
71704.78217,16287.46933,44429.70,44316.25464,
69862.08486,16140.59077,61737.18,46547.28829,
59128.67543,14684.964,74956.52,50281.39164,
35406.82887,10391.06923,63048.56,42421.28808,
8863.20685,5191.683217,38098.30,26632.26531,
-12056.3224,1286.424022,15644.05,11526.98781,
-22277.9916,1397.340104,2931.85,1459.833086,
-22648.52903,2274.976372,1237.77,-3427.962533,
-14381.34938,3013.196426,3168.11,-5472.593786,
-2421.983697,4192.680727,9110.55,-2852.115647,
18233.44982,4513.75858,17281.47,-6678.081672,
46080.58308,6092.655641,34463.90,5301.729068,
88690.52689,12279.63982,57918.83,20731.18229,
119528.4168,15880.24162,82726.03,34944.31008,
129963.6184,21229.33541,91308.08,44906.90058,
131359.3189,21543.53205,78494.26,51107.48076,
126424.9633,20252.46487,64980.99,52317.15137,
124099.799,19202.64971,59927.05,51897.80047,
122875.6935,18650.22763,53260.82,49777.00908,
118152.8715,17878.08595,53268.70,47150.81365,
112470.2327,16727.00771,56533.18,43270.4432,
108552.094,16290.38328,58425.17,42361.84142,
103611.9066,16180.32546,61301.38,42106.32324,
100372.4366,15921.29136,61189.00,42134.23075,
97116.4305,15890.63712,64535.34,43946.19566,
96240.07001,16718.89832,78547.23,47384.10969,
85142.88767,15528.8012,83510.54,47132.9472,
60561.43462,11864.45448,73048.76,43350.05702,
28799.27143,7560.179205,52632.90,32244.36597,
9771.910099,4762.197569,36377.19,24010.90115,
1200.085862,3490.581212,26840.21,14810.18266,
5364.832149,5303.049054,24096.87,13588.87181,
13549.43808,8916.866688,19883.15,13335.80062,
26483.22054,12342.68485,21070.94,18369.33989,
44691.45551,14474.74048,25257.54,22460.26982,
70148.73049,17003.33308,42106.09,27930.79004,
104158.8883,21091.64457,67579.91,40974.82146,
129616.4258,23738.07906,84464.82,49623.07523,
137251.5177,23992.02079,87646.43,53803.81016,
130483.4728,23649.24188,87606.75,57425.59486,
122588.79,23401.5519,89276.38,57222.9833,
114270.142,22330.30015,84520.85,56652.40788,
102360.5576,20154.16521,75824.98,53462.02907,
93441.39627,18858.59245,65183.36,52090.06724,
88144.97634,17781.34369,61336.05,49918.34929,
85263.11452,16367.08796,58411.74,48202.5253,
82296.90773,15365.93439,54186.57,46645.66096,
78796.7566,15173.85568,52056.82,45080.62096,
78432.5949,15065.70252,57637.43,46596.44607,
81914.26568,15027.01823,66385.80,48673.35164,
87610.59712,14715.97748,69578.89,48538.94223,
83655.85465,13501.02049,58120.80,46421.10113,
71899.71857,6962.567013,37559.43,33381.80178,
61211.08825,699.6399252,23614.08,24049.33921,
56262.98835,-1996.188025,20382.47,17405.05663,
59041.36327,-2765.43517,19351.42,13273.21714,
64836.27344,278.7294239,15863.49,12950.43368,
69787.68683,3484.185814,20712.43,10772.43066,
80878.77373,5227.814075,28272.34,21907.14026,
97350.98637,7924.080066,38523.36,28091.64645,
115461.7817,12933.83329,62685.33,39182.61995,
131747.6375,18670.78741,86234.05,49864.41423,
137492.3394,21767.44678,96461.08,55619.53204,
141307.9787,22909.3327,96870.97,60413.16265,
142830.7466,22266.97401,93984.25,59049.1886,
138655.8177,21429.31058,89159.50,57994.00848,
130508.9216,19863.0665,83084.54,53093.9602,
125602.8068,19164.30956,81729.77,49629.23589,
116732.5245,17943.44767,75162.29,44157.98452,
112849.8822,17358.43599,73507.88,41962.72498,
108585.4547,16731.48789,71165.98,38360.05986,
103608.5327,15671.4086,69341.52,36827.41774,
98421.53728,14804.95681,71947.62,38920.84747,
92727.22816,13627.36236,75399.52,38653.36414,
99204.41055,13364.7276,76135.56,40850.93567,
93078.91368,10860.19289,61606.22,38311.35914,
72543.92678,5456.835831,34922.60,27164.01529,
51255.21079,979.3884224,14552.40,14927.71671,
43129.50743,-1688.139689,7460.15,2193.904965,
42619.57165,-1267.388658,11134.00,-4286.571359,
42239.42832,1358.654493,11872.54,-7240.208411,
45694.6847,3818.15152,14835.32,-5633.859719,
59688.73471,6437.905292,19023.66,149.6116475,
83263.36559,9467.714309,31388.14,11118.14147,
114116.3988,15169.73178,50567.83,25668.66299,
134983.5963,19514.86522,67677.95,38825.7395,
142070.5105,21271.84447,82304.29,48891.38783,
140206.3943,21521.67006,82731.27,54299.35066,
135959.7308,20971.07261,76469.02,52800.03441,
129790.2836,20372.80269,70690.86,51012.28774,
124010.7997,19548.45441,65087.66,46149.54776,
117944.3078,18774.11579,59582.62,42829.58751,
110220.8171,17645.2312,55428.13,39864.92728,
104152.5916,16918.33839,54815.29,38645.75462,
99392.49929,16312.35492,52398.59,35717.60758,
96576.24821,15840.64167,52664.73,33546.51051,
90577.56171,15026.63784,52035.29,31407.50812,
76701.15512,12761.93353,49168.22,29560.84003,
56871.70063,9443.791971,39280.65,30258.95298,
31812.35185,4731.676113,15352.07,18133.55761,
8485.439303,-84.83019483,-6231.20,9706.740439,
-9323.172874,-3078.01187,-21884.33,-125.7420037,
-18146.9733,-5069.291476,-31546.78,-8690.598486,
-19752.9827,-4421.228885,-33407.26,-11846.99277,
-13877.19022,-2861.466906,-26614.25,-13041.11151,
-5197.555369,115.060097,-18783.67,-11021.15722,
15568.98329,2016.486891,-4738.06,-13454.70194,
44632.19535,5253.792369,16451.37,-11328.39906,
76222.18147,9220.777621,41599.18,-7082.958764,
105531.0551,13262.24873,68577.86,157.9902173,
120526.899,15553.61635,85633.04,11074.95908,
125905.5019,17005.22842,88281.60,19365.47758,
127927.3207,18014.54589,84720.99,22298.35633,
127973.8131,18315.58454,81770.55,25652.51104,
117946.641,16894.77793,70156.34,19758.76437,
116884.9882,16137.92072,68412.68,20380.37508,
110414.2399,14414.73223,67124.23,23333.47455,
106525.0545,13436.60226,66604.79,25779.21304,
103471.9117,13776.37803,66568.96,32030.51927,
100652.3489,13904.31278,66698.84,35318.35908,
92091.40935,13181.49335,66004.63,35075.91531,
89399.34752,14280.20907,78766.94,39620.57889,
38223.06247,8504.326216,49216.63,25197.02156,
4268.538488,3947.34508,29943.59,20015.93019,
-16746.89657,492.4646596,12324.32,9085.32963,
-30800.98354,-1712.778653,347.98,1720.147804,
-37415.54894,-1684.507049,-12346.52,-6278.663864,
-39353.26146,-961.2322906,-16462.51,-10136.5913,
-33215.85303,-1232.211303,-13383.64,-8592.358996,
-16856.20598,848.1322446,-7989.56,-4833.532687,
8928.555398,3220.547876,2276.51,-1564.277778,
43598.95282,7597.830511,18910.44,6295.199228,
78563.29195,11492.71811,40865.86,16427.09021,
109067.3162,15402.57263,63754.08,26733.32938,
124896.485,18178.30544,77711.95,35420.94125,
127698.9512,19207.06459,78335.71,42849.79712,
125760.2226,19017.41985,73647.57,49359.58489,
119546.5966,18088.87299,64675.69,44240.88688,
111619.4156,17152.80507,54941.92,42407.20433,
112709.3166,17366.36713,53979.78,43710.15381,
105828.3044,16866.89886,53291.49,43367.58829,
103148.5469,16390.41727,53914.76,42263.15795,
98145.88879,15465.67628,53495.98,41018.44041,
93459.60319,14696.21472,52615.18,39254.90093,
88755.55721,14752.51178,56040.41,38580.20144,
75685.74187,14447.65819,60070.17,36271.13005,
57327.50603,13781.52836,60256.98,34675.06518,
32960.51378,10747.06149,43322.54,28122.69885,
4997.936441,4543.895206,16956.69,13775.73907,
-14882.67622,42.54679187,-4677.59,2197.536096,
-24333.72907,-2796.308445,-15990.43,-10109.41158,
-19193.75687,-3164.096731,-17983.13,-17638.62591,
-8881.284473,-2208.802931,-16272.74,-21141.40947,
-1476.429807,-435.1291694,-9572.41,-15675.277,
17684.55264,2341.08455,3749.19,-11807.11932,
39029.66264,6305.691224,22104.50,-526.3092639,
71696.20258,11892.81917,51786.70,17665.76052,
101077.2527,16592.04859,75769.69,32437.41887,
113533.7727,18196.73222,88410.55,43101.24842,
115485.4064,17733.96307,83928.61,49906.14716,
112537.4152,16371.55627,74789.44,51006.06544,
105064.5074,14802.79532,70474.82,49187.99544,
95237.00261,12611.98033,65846.30,45522.97529,
89518.86356,13628.89835,65170.17,42941.37136,
82898.66226,12089.05819,63981.65,40760.80888,
